close,contract,date,open,rolled
4132.6,IF2001.CCFX,2020-01-06,4133.2,0
4162.4,IF2001.CCFX,2020-01-07,4147.6,0
4125.6,IF2001.CCFX,2020-01-08,4137.0,0
4166.4,IF2001.CCFX,2020-01-09,4153.0,0
4165.0,IF2001.CCFX,2020-01-10,4182.0,0
4210.8,IF2001.CCFX,2020-01-13,4173.4,0
4198.8,IF2001.CCFX,2020-01-14,4221.2,0
4163.2,IF2001.CCFX,2020-01-15,4190.0,0
4157.4,IF2001.CCFX,2020-01-16,4169.4,0
4172.6,IF2002.CCFX,2020-01-17,4176.2,1
4202.2,IF2002.CCFX,2020-01-20,4186.0,0
4123.4,IF2002.CCFX,2020-01-21,4176.2,0
4136.4,IF2002.CCFX,2020-01-22,4105.6,0
3994.2,IF2002.CCFX,2020-01-23,4093.0,0
3591.2,IF2002.CCFX,2020-02-03,3673.0,0
3766.8,IF2002.CCFX,2020-02-04,3660.0,0
3800.4,IF2002.CCFX,2020-02-05,3787.6,0
3891.8,IF2002.CCFX,2020-02-06,3815.0,0
3892.8,IF2002.CCFX,2020-02-07,3870.2,0
3891.4,IF2002.CCFX,2020-02-10,3865.8,0
3935.6,IF2002.CCFX,2020-02-11,3918.6,0
3966.4,IF2002.CCFX,2020-02-12,3924.2,0
3953.0,IF2002.CCFX,2020-02-13,3962.6,0
3983.8,IF2002.CCFX,2020-02-14,3948.0,0
4079.2,IF2002.CCFX,2020-02-17,4000.4,0
4046.4,IF2003.CCFX,2020-02-18,4071.0,1
4052.6,IF2003.CCFX,2020-02-19,4046.4,0
4138.4,IF2003.CCFX,2020-02-20,4067.8,0
4158.6,IF2003.CCFX,2020-02-21,4130.2,0
4120.0,IF2003.CCFX,2020-02-24,4133.6,0
4117.0,IF2003.CCFX,2020-02-25,4093.0,0
4076.0,IF2003.CCFX,2020-02-26,4075.0,0
4077.8,IF2003.CCFX,2020-02-27,4089.0,0
3925.8,IF2003.CCFX,2020-02-28,3992.2,0
4056.4,IF2003.CCFX,2020-03-02,3967.6,0
4072.4,IF2003.CCFX,2020-03-03,4118.4,0
4106.2,IF2003.CCFX,2020-03-04,4074.0,0
4191.8,IF2003.CCFX,2020-03-05,4146.0,0
4120.8,IF2003.CCFX,2020-03-06,4161.4,0
3977.8,IF2003.CCFX,2020-03-09,4050.0,0
4072.2,IF2003.CCFX,2020-03-10,4010.0,0
4001.4,IF2003.CCFX,2020-03-11,4067.2,0
3949.0,IF2003.CCFX,2020-03-12,3956.0,0
3894.2,IF2003.CCFX,2020-03-13,3751.2,0
3692.0,IF2003.CCFX,2020-03-16,3872.6,0
3682.0,IF2003.CCFX,2020-03-17,3799.0,0
3610.0,IF2003.CCFX,2020-03-18,3697.2,0
3584.0,IF2003.CCFX,2020-03-19,3628.8,0
3624.0,IF2004.CCFX,2020-03-20,3623.8,1
3508.6,IF2004.CCFX,2020-03-23,3506.0,0
3598.0,IF2004.CCFX,2020-03-24,3590.0,0
3687.2,IF2004.CCFX,2020-03-25,3680.0,0
3663.4,IF2004.CCFX,2020-03-26,3660.0,0
3680.2,IF2004.CCFX,2020-03-27,3705.0,0
3662.8,IF2004.CCFX,2020-03-30,3642.0,0
3652.0,IF2004.CCFX,2020-03-31,3696.8,0
3648.2,IF2004.CCFX,2020-04-01,3661.0,0
3726.8,IF2004.CCFX,2020-04-02,3640.0,0
3694.6,IF2004.CCFX,2020-04-03,3708.2,0
3775.6,IF2004.CCFX,2020-04-07,3775.4,0
3764.8,IF2004.CCFX,2020-04-08,3770.0,0
3779.6,IF2004.CCFX,2020-04-09,3784.6,0
3763.2,IF2004.CCFX,2020-04-10,3782.4,0
3745.0,IF2004.CCFX,2020-04-13,3746.8,0
3812.0,IF2004.CCFX,2020-04-14,3770.2,0
3789.4,IF2004.CCFX,2020-04-15,3805.0,0
3796.8,IF2004.CCFX,2020-04-16,3779.2,0
3796.6,IF2005.CCFX,2020-04-17,3815.0,1
3807.4,IF2005.CCFX,2020-04-20,3804.8,0
3762.4,IF2005.CCFX,2020-04-21,3794.0,0
3801.6,IF2005.CCFX,2020-04-22,3740.0,0
3788.8,IF2005.CCFX,2020-04-23,3806.6,0
3775.0,IF2005.CCFX,2020-04-24,3780.8,0
3795.2,IF2005.CCFX,2020-04-27,3785.0,0
3816.8,IF2005.CCFX,2020-04-28,3808.6,0
3838.4,IF2005.CCFX,2020-04-29,3819.8,0
3904.6,IF2005.CCFX,2020-04-30,3855.0,0
3916.4,IF2005.CCFX,2020-05-06,3860.0,0
3908.6,IF2005.CCFX,2020-05-07,3917.8,0
3949.0,IF2005.CCFX,2020-05-08,3929.0,0
3947.0,IF2005.CCFX,2020-05-11,3966.0,0
3948.0,IF2005.CCFX,2020-05-12,3954.4,0
3958.8,IF2005.CCFX,2020-05-13,3937.2,0
3928.0,IF2005.CCFX,2020-05-14,3942.8,0
3861.0,IF2006.CCFX,2020-05-15,3901.4,1
3881.4,IF2006.CCFX,2020-05-18,3871.8,0
3911.8,IF2006.CCFX,2020-05-19,3918.0,0
3898.6,IF2006.CCFX,2020-05-20,3916.2,0
3870.2,IF2006.CCFX,2020-05-21,3908.0,0
3783.0,IF2006.CCFX,2020-05-22,3861.0,0
3792.6,IF2006.CCFX,2020-05-25,3794.0,0
3828.8,IF2006.CCFX,2020-05-26,3813.0,0
3811.2,IF2006.CCFX,2020-05-27,3824.0,0
3815.8,IF2006.CCFX,2020-05-28,3812.8,0
3820.0,IF2006.CCFX,2020-05-29,3795.4,0
3938.8,IF2006.CCFX,2020-06-01,3871.0,0
3955.0,IF2006.CCFX,2020-06-02,3940.0,0
3951.0,IF2006.CCFX,2020-06-03,3978.0,0
3952.0,IF2006.CCFX,2020-06-04,3970.0,0
3979.0,IF2006.CCFX,2020-06-05,3962.0,0
3991.4,IF2006.CCFX,2020-06-08,3995.0,0
4014.8,IF2006.CCFX,2020-06-09,3992.8,0
4013.8,IF2006.CCFX,2020-06-10,4020.0,0
3965.0,IF2006.CCFX,2020-06-11,4005.0,0
3986.2,IF2006.CCFX,2020-06-12,3925.2,0
3929.4,IF2006.CCFX,2020-06-15,3966.0,0
4000.0,IF2006.CCFX,2020-06-16,3980.0,0
4007.0,IF2006.CCFX,2020-06-17,3996.8,0
4042.0,IF2006.CCFX,2020-06-18,4000.0,0
4046.8,IF2007.CCFX,2020-06-19,3996.2,1
4051.2,IF2007.CCFX,2020-06-22,4052.8,0
4074.0,IF2007.CCFX,2020-06-23,4029.2,0
4109.6,IF2007.CCFX,2020-06-24,4089.0,0
4078.0,IF2007.CCFX,2020-06-29,4100.8,0
4120.6,IF2007.CCFX,2020-06-30,4099.8,0
4218.8,IF2007.CCFX,2020-07-01,4141.4,0
4323.2,IF2007.CCFX,2020-07-02,4220.0,0
4407.0,IF2007.CCFX,2020-07-03,4343.8,0
4734.0,IF2007.CCFX,2020-07-06,4460.0,0
4712.2,IF2007.CCFX,2020-07-07,4786.2,0
4759.6,IF2007.CCFX,2020-07-08,4741.0,0
4835.8,IF2007.CCFX,2020-07-09,4748.0,0
4745.0,IF2007.CCFX,2020-07-10,4798.6,0
4838.0,IF2007.CCFX,2020-07-13,4760.6,0
4793.0,IF2007.CCFX,2020-07-14,4825.0,0
4736.2,IF2007.CCFX,2020-07-15,4815.6,0
4496.0,IF2007.CCFX,2020-07-16,4742.0,0
4526.4,IF2008.CCFX,2020-07-17,4533.0,1
4644.8,IF2008.CCFX,2020-07-20,4576.8,0
4657.4,IF2008.CCFX,2020-07-21,4671.0,0
4681.0,IF2008.CCFX,2020-07-22,4657.8,0
4688.6,IF2008.CCFX,2020-07-23,4649.8,0
4465.0,IF2008.CCFX,2020-07-24,4656.2,0
4497.0,IF2008.CCFX,2020-07-27,4510.0,0
4528.8,IF2008.CCFX,2020-07-28,4544.8,0
4672.4,IF2008.CCFX,2020-07-29,4519.2,0
4635.0,IF2008.CCFX,2020-07-30,4673.0,0
4659.6,IF2008.CCFX,2020-07-31,4653.2,0
4740.6,IF2008.CCFX,2020-08-03,4728.2,0
4756.6,IF2008.CCFX,2020-08-04,4753.2,0
4742.0,IF2008.CCFX,2020-08-05,4742.6,0
4729.4,IF2008.CCFX,2020-08-06,4766.0,0
4684.0,IF2008.CCFX,2020-08-07,4707.2,0
4700.0,IF2008.CCFX,2020-08-10,4669.0,0
4652.8,IF2008.CCFX,2020-08-11,4719.0,0
4626.8,IF2008.CCFX,2020-08-12,4650.6,0
4606.4,IF2008.CCFX,2020-08-13,4645.6,0
4717.4,IF2008.CCFX,2020-08-14,4600.0,0
4812.2,IF2008.CCFX,2020-08-17,4735.0,0
4803.6,IF2008.CCFX,2020-08-18,4808.0,0
4729.4,IF2008.CCFX,2020-08-19,4803.6,0
4659.6,IF2009.CCFX,2020-08-20,4670.0,1
4693.0,IF2009.CCFX,2020-08-21,4691.6,0
4711.0,IF2009.CCFX,2020-08-24,4724.0,0
4733.4,IF2009.CCFX,2020-08-25,4728.0,0
4674.0,IF2009.CCFX,2020-08-26,4730.6,0
4710.4,IF2009.CCFX,2020-08-27,4690.0,0
4843.6,IF2009.CCFX,2020-08-28,4707.8,0
4786.0,IF2009.CCFX,2020-08-31,4865.2,0
4826.0,IF2009.CCFX,2020-09-01,4782.8,0
4808.2,IF2009.CCFX,2020-09-02,4843.2,0
4798.6,IF2009.CCFX,2020-09-03,4808.0,0
4752.8,IF2009.CCFX,2020-09-04,4740.0,0
4645.6,IF2009.CCFX,2020-09-07,4752.0,0
4680.8,IF2009.CCFX,2020-09-08,4668.8,0
4577.2,IF2009.CCFX,2020-09-09,4635.0,0
4575.2,IF2009.CCFX,2020-09-10,4615.8,0
4612.6,IF2009.CCFX,2020-09-11,4571.0,0
4644.8,IF2009.CCFX,2020-09-14,4636.0,0
4677.6,IF2009.CCFX,2020-09-15,4639.8,0
4648.2,IF2009.CCFX,2020-09-16,4673.4,0
4625.6,IF2009.CCFX,2020-09-17,4640.2,0
4734.8,IF2010.CCFX,2020-09-18,4609.8,1
4673.6,IF2010.CCFX,2020-09-21,4744.8,0
4617.8,IF2010.CCFX,2020-09-22,4656.6,0
4621.2,IF2010.CCFX,2020-09-23,4623.2,0
4548.4,IF2010.CCFX,2020-09-24,4601.6,0
4563.4,IF2010.CCFX,2020-09-25,4567.2,0
4577.0,IF2010.CCFX,2020-09-28,4580.8,0
4586.2,IF2010.CCFX,2020-09-29,4600.0,0
4555.4,IF2010.CCFX,2020-09-30,4607.2,0
4660.4,IF2010.CCFX,2020-10-09,4648.4,0
4819.6,IF2010.CCFX,2020-10-12,4690.0,0
4832.2,IF2010.CCFX,2020-10-13,4808.2,0
4813.6,IF2010.CCFX,2020-10-14,4823.2,0
4802.6,IF2010.CCFX,2020-10-15,4813.8,0
4767.4,IF2011.CCFX,2020-10-16,4786.8,1
4731.6,IF2011.CCFX,2020-10-19,4811.8,0
4762.0,IF2011.CCFX,2020-10-20,4728.4,0
4769.6,IF2011.CCFX,2020-10-21,4777.0,0
4724.0,IF2012.CCFX,2020-10-22,4720.0,1
4689.6,IF2012.CCFX,2020-10-23,4723.2,0
4643.8,IF2012.CCFX,2020-10-26,4673.0,0
4660.6,IF2012.CCFX,2020-10-27,4634.2,0
4704.8,IF2012.CCFX,2020-10-28,4660.6,0
4751.2,IF2012.CCFX,2020-10-29,4661.0,0
4667.2,IF2012.CCFX,2020-10-30,4755.0,0
4697.8,IF2012.CCFX,2020-11-02,4678.8,0
4743.0,IF2012.CCFX,2020-11-03,4719.0,0
4782.2,IF2012.CCFX,2020-11-04,4749.2,0
4862.0,IF2012.CCFX,2020-11-05,4829.8,0
4864.6,IF2012.CCFX,2020-11-06,4877.0,0
4968.8,IF2012.CCFX,2020-11-09,4899.4,0
4940.8,IF2012.CCFX,2020-11-10,4980.0,0
4900.0,IF2012.CCFX,2020-11-11,4928.0,0
4892.8,IF2012.CCFX,2020-11-12,4915.0,0
4837.2,IF2012.CCFX,2020-11-13,4875.0,0
4888.0,IF2012.CCFX,2020-11-16,4870.0,0
4876.0,IF2012.CCFX,2020-11-17,4875.8,0
4873.2,IF2012.CCFX,2020-11-18,4870.0,0
4925.8,IF2012.CCFX,2020-11-19,4863.0,0
4937.2,IF2012.CCFX,2020-11-20,4925.0,0
4995.0,IF2012.CCFX,2020-11-23,4951.8,0
4971.8,IF2012.CCFX,2020-11-24,4990.4,0
4910.0,IF2012.CCFX,2020-11-25,4992.0,0
4914.0,IF2012.CCFX,2020-11-26,4915.0,0
4987.8,IF2012.CCFX,2020-11-27,4921.0,0
4961.2,IF2012.CCFX,2020-11-30,4997.0,0
5075.0,IF2012.CCFX,2020-12-01,4974.0,0
5064.4,IF2012.CCFX,2020-12-02,5077.2,0
5062.2,IF2012.CCFX,2020-12-03,5063.0,0
5072.4,IF2012.CCFX,2020-12-04,5057.2,0
5028.2,IF2012.CCFX,2020-12-07,5071.0,0
5013.8,IF2012.CCFX,2020-12-08,5042.2,0
4954.0,IF2012.CCFX,2020-12-09,5029.0,0
4943.8,IF2012.CCFX,2020-12-10,4945.8,0
4887.4,IF2012.CCFX,2020-12-11,4969.0,0
4931.8,IF2012.CCFX,2020-12-14,4900.2,0
4943.6,IF2012.CCFX,2020-12-15,4923.6,0
4955.0,IF2012.CCFX,2020-12-16,4956.8,0
5029.8,IF2012.CCFX,2020-12-17,4955.0,0
4993.0,IF2101.CCFX,2020-12-18,5019.0,1
5040.8,IF2101.CCFX,2020-12-21,4988.8,0
4965.0,IF2101.CCFX,2020-12-22,5034.8,0
5001.8,IF2101.CCFX,2020-12-23,4977.8,0
5002.6,IF2101.CCFX,2020-12-24,5002.0,0
5043.4,IF2101.CCFX,2020-12-25,4981.6,0
5064.2,IF2101.CCFX,2020-12-28,5043.8,0
5052.2,IF2101.CCFX,2020-12-29,5075.0,0
5115.8,IF2101.CCFX,2020-12-30,5047.6,0
5227.0,IF2101.CCFX,2020-12-31,5129.8,0
5260.0,IF2101.CCFX,2021-01-04,5230.0,0
5359.8,IF2101.CCFX,2021-01-05,5250.0,0
5408.4,IF2101.CCFX,2021-01-06,5374.8,0
5530.0,IF2101.CCFX,2021-01-07,5426.8,0
5505.4,IF2101.CCFX,2021-01-08,5546.4,0
5436.8,IF2101.CCFX,2021-01-11,5515.0,0
5596.8,IF2101.CCFX,2021-01-12,5427.2,0
5578.6,IF2101.CCFX,2021-01-13,5598.0,0
5478.4,IF2101.CCFX,2021-01-14,5564.6,0
5448.0,IF2102.CCFX,2021-01-15,5493.0,1
5508.0,IF2102.CCFX,2021-01-18,5432.0,0
5429.2,IF2103.CCFX,2021-01-19,5510.0,1
5455.0,IF2103.CCFX,2021-01-20,5434.0,0
5540.4,IF2103.CCFX,2021-01-21,5475.0,0
5532.4,IF2103.CCFX,2021-01-22,5536.8,0
5575.4,IF2103.CCFX,2021-01-25,5536.0,0
5487.6,IF2103.CCFX,2021-01-26,5551.2,0
5485.4,IF2103.CCFX,2021-01-27,5488.0,0
5366.6,IF2103.CCFX,2021-01-28,5438.6,0
5330.2,IF2103.CCFX,2021-01-29,5399.4,0
5393.2,IF2103.CCFX,2021-02-01,5330.0,0
5457.6,IF2103.CCFX,2021-02-02,5405.0,0
5461.0,IF2103.CCFX,2021-02-03,5458.0,0
5461.6,IF2103.CCFX,2021-02-04,5440.0,0
5463.2,IF2103.CCFX,2021-02-05,5481.8,0
5526.0,IF2103.CCFX,2021-02-08,5487.0,0
5659.0,IF2103.CCFX,2021-02-09,5549.0,0
5787.2,IF2103.CCFX,2021-02-10,5665.6,0
5735.8,IF2103.CCFX,2021-02-18,5899.8,0
5746.2,IF2103.CCFX,2021-02-19,5724.2,0
5578.0,IF2103.CCFX,2021-02-22,5759.0,0
5563.6,IF2103.CCFX,2021-02-23,5554.6,0
5419.6,IF2103.CCFX,2021-02-24,5581.0,0
5466.8,IF2103.CCFX,2021-02-25,5476.6,0
5315.0,IF2103.CCFX,2021-02-26,5363.0,0
5391.2,IF2103.CCFX,2021-03-01,5359.2,0
5310.0,IF2103.CCFX,2021-03-02,5413.8,0
5411.0,IF2103.CCFX,2021-03-03,5299.4,0
5268.6,IF2103.CCFX,2021-03-04,5363.4,0
5255.4,IF2103.CCFX,2021-03-05,5200.0,0
5049.6,IF2103.CCFX,2021-03-08,5291.2,0
4966.2,IF2103.CCFX,2021-03-09,5063.0,0
4981.0,IF2103.CCFX,2021-03-10,5031.8,0
5112.0,IF2103.CCFX,2021-03-11,5012.4,0
5120.0,IF2103.CCFX,2021-03-12,5127.2,0
5028.8,IF2103.CCFX,2021-03-15,5100.0,0
5053.2,IF2103.CCFX,2021-03-16,5043.8,0
5074.2,IF2103.CCFX,2021-03-17,5041.0,0
5134.8,IF2103.CCFX,2021-03-18,5098.0,0
4941.0,IF2104.CCFX,2021-03-19,5016.0,1
5000.6,IF2104.CCFX,2021-03-22,4950.0,0
4977.4,IF2104.CCFX,2021-03-23,5010.0,0
4917.4,IF2104.CCFX,2021-03-24,4964.6,0
4916.6,IF2104.CCFX,2021-03-25,4909.8,0
5016.4,IF2104.CCFX,2021-03-26,4941.0,0
5012.0,IF2104.CCFX,2021-03-29,5026.4,0
5052.0,IF2104.CCFX,2021-03-30,5015.8,0
5017.2,IF2104.CCFX,2021-03-31,5043.8,0
5093.6,IF2104.CCFX,2021-04-01,5035.6,0
5140.8,IF2104.CCFX,2021-04-02,5106.2,0
5101.0,IF2104.CCFX,2021-04-06,5150.0,0
5068.0,IF2104.CCFX,2021-04-07,5111.0,0
5087.8,IF2104.CCFX,2021-04-08,5050.0,0
5021.6,IF2104.CCFX,2021-04-09,5075.0,0
4952.2,IF2104.CCFX,2021-04-12,5026.0,0
4950.6,IF2104.CCFX,2021-04-13,4966.2,0
4976.8,IF2104.CCFX,2021-04-14,4958.4,0
4954.0,IF2104.CCFX,2021-04-15,4968.2,0
4938.4,IF2105.CCFX,2021-04-16,4933.0,1
5072.8,IF2105.CCFX,2021-04-19,4932.0,0
5063.8,IF2105.CCFX,2021-04-20,5050.0,0
5068.0,IF2105.CCFX,2021-04-21,5040.0,0
5057.2,IF2105.CCFX,2021-04-22,5095.0,0
5119.4,IF2105.CCFX,2021-04-23,5070.0,0
5042.0,IF2105.CCFX,2021-04-26,5140.0,0
5059.2,IF2105.CCFX,2021-04-27,5064.0,0
5103.6,IF2105.CCFX,2021-04-28,5036.6,0
5157.6,IF2105.CCFX,2021-04-29,5120.2,0
5106.8,IF2105.CCFX,2021-04-30,5145.0,0
5046.0,IF2105.CCFX,2021-05-06,5102.0,0
4981.6,IF2105.CCFX,2021-05-07,5064.0,0
4988.6,IF2105.CCFX,2021-05-10,4998.0,0
5017.6,IF2105.CCFX,2021-05-11,4956.2,0
5045.6,IF2105.CCFX,2021-05-12,5004.6,0
4992.8,IF2105.CCFX,2021-05-13,5000.0,0
5092.6,IF2106.CCFX,2021-05-14,4979.0,1
5157.0,IF2106.CCFX,2021-05-17,5092.6,0
5161.0,IF2106.CCFX,2021-05-18,5165.2,0
5151.0,IF2106.CCFX,2021-05-19,5145.0,0
5172.2,IF2106.CCFX,2021-05-20,5143.2,0
5106.4,IF2106.CCFX,2021-05-21,5190.0,0
5135.2,IF2106.CCFX,2021-05-24,5118.6,0
5315.8,IF2106.CCFX,2021-05-25,5145.4,0
5315.8,IF2106.CCFX,2021-05-26,5320.6,0
5333.0,IF2106.CCFX,2021-05-27,5307.2,0
5314.0,IF2106.CCFX,2021-05-28,5331.6,0
5319.8,IF2106.CCFX,2021-05-31,5310.0,0
5323.0,IF2106.CCFX,2021-06-01,5311.0,0
5280.8,IF2106.CCFX,2021-06-02,5332.8,0
5233.2,IF2106.CCFX,2021-06-03,5281.0,0
5269.2,IF2106.CCFX,2021-06-04,5220.0,0
5263.8,IF2106.CCFX,2021-06-07,5273.0,0
5219.8,IF2106.CCFX,2021-06-08,5262.0,0
5230.6,IF2106.CCFX,2021-06-09,5212.2,0
5268.6,IF2106.CCFX,2021-06-10,5230.0,0
5216.2,IF2106.CCFX,2021-06-11,5275.4,0
5157.2,IF2106.CCFX,2021-06-15,5218.4,0
5081.0,IF2106.CCFX,2021-06-16,5160.0,0
5093.0,IF2106.CCFX,2021-06-17,5075.0,0
5062.8,IF2107.CCFX,2021-06-18,5059.2,1
5062.2,IF2107.CCFX,2021-06-21,5060.0,0
5080.2,IF2107.CCFX,2021-06-22,5080.0,0
5116.6,IF2107.CCFX,2021-06-23,5087.0,0
5133.6,IF2107.CCFX,2021-06-24,5127.0,0
5220.0,IF2107.CCFX,2021-06-25,5136.2,0
5223.0,IF2107.CCFX,2021-06-28,5233.0,0
5163.8,IF2107.CCFX,2021-06-29,5219.0,0
5192.6,IF2107.CCFX,2021-06-30,5170.4,0
5155.6,IF2107.CCFX,2021-07-01,5215.0,0
5045.2,IF2107.CCFX,2021-07-02,5150.0,0
5062.0,IF2107.CCFX,2021-07-05,5047.8,0
5067.0,IF2107.CCFX,2021-07-06,5066.2,0
5124.2,IF2107.CCFX,2021-07-07,5040.8,0
5076.4,IF2107.CCFX,2021-07-08,5130.8,0
5051.0,IF2107.CCFX,2021-07-09,5060.2,0
5112.0,IF2107.CCFX,2021-07-12,5086.0,0
5134.0,IF2107.CCFX,2021-07-13,5115.0,0
5075.0,IF2107.CCFX,2021-07-14,5118.4,0
5145.8,IF2107.CCFX,2021-07-15,5078.6,0
5074.4,IF2108.CCFX,2021-07-16,5115.4,1
5097.8,IF2108.CCFX,2021-07-19,5063.0,0
5087.2,IF2108.CCFX,2021-07-20,5075.0,0
5120.8,IF2108.CCFX,2021-07-21,5104.2,0
5126.2,IF2108.CCFX,2021-07-22,5129.6,0
5073.2,IF2108.CCFX,2021-07-23,5118.0,0
4892.0,IF2108.CCFX,2021-07-26,5051.0,0
4720.4,IF2108.CCFX,2021-07-27,4892.6,0
4737.6,IF2108.CCFX,2021-07-28,4734.6,0
4804.8,IF2108.CCFX,2021-07-29,4821.0,0
4773.6,IF2108.CCFX,2021-07-30,4760.0,0
4891.4,IF2108.CCFX,2021-08-02,4770.0,0
4903.4,IF2108.CCFX,2021-08-03,4878.4,0
4923.2,IF2108.CCFX,2021-08-04,4893.0,0
4893.4,IF2108.CCFX,2021-08-05,4893.4,0
4891.6,IF2108.CCFX,2021-08-06,4900.0,0
4943.2,IF2108.CCFX,2021-08-09,4866.0,0
5013.2,IF2108.CCFX,2021-08-10,4938.4,0
4973.4,IF2108.CCFX,2021-08-11,5002.2,0
4949.0,IF2108.CCFX,2021-08-12,4962.8,0
4903.6,IF2109.CCFX,2021-08-13,4911.8,1
4905.0,IF2109.CCFX,2021-08-16,4900.0,0
4796.4,IF2109.CCFX,2021-08-17,4901.0,0
4850.8,IF2109.CCFX,2021-08-18,4804.2,0
4814.2,IF2109.CCFX,2021-08-19,4844.0,0
4718.0,IF2109.CCFX,2021-08-20,4800.0,0
4789.8,IF2109.CCFX,2021-08-23,4747.2,0
4851.8,IF2109.CCFX,2021-08-24,4811.0,0
4851.2,IF2109.CCFX,2021-08-25,4866.8,0
4775.8,IF2109.CCFX,2021-08-26,4842.4,0
4795.2,IF2109.CCFX,2021-08-27,4770.4,0
4777.0,IF2109.CCFX,2021-08-30,4816.0,0
4778.4,IF2109.CCFX,2021-08-31,4782.0,0
4856.4,IF2109.CCFX,2021-09-01,4767.2,0
4854.2,IF2109.CCFX,2021-09-02,4855.0,0
4835.2,IF2109.CCFX,2021-09-03,4862.2,0
4914.0,IF2109.CCFX,2021-09-06,4837.8,0
4984.4,IF2109.CCFX,2021-09-07,4919.6,0
4961.0,IF2109.CCFX,2021-09-08,4982.8,0
4958.8,IF2109.CCFX,2021-09-09,4948.0,0
5016.8,IF2109.CCFX,2021-09-10,4959.8,0
4985.2,IF2109.CCFX,2021-09-13,5004.8,0
4917.2,IF2109.CCFX,2021-09-14,4989.2,0
4869.8,IF2109.CCFX,2021-09-15,4909.8,0
4812.6,IF2109.CCFX,2021-09-16,4873.8,0
4848.2,IF2110.CCFX,2021-09-17,4802.0,1
4814.6,IF2110.CCFX,2021-09-22,4777.8,0
4838.4,IF2110.CCFX,2021-09-23,4838.0,0
4857.2,IF2110.CCFX,2021-09-24,4831.0,0
4891.4,IF2110.CCFX,2021-09-27,4879.8,0
4877.2,IF2110.CCFX,2021-09-28,4874.0,0
4854.0,IF2110.CCFX,2021-09-29,4850.0,0
4855.2,IF2110.CCFX,2021-09-30,4850.4,0
4931.2,IF2110.CCFX,2021-10-08,4900.0,0
4930.2,IF2110.CCFX,2021-10-11,4943.2,0
4877.2,IF2110.CCFX,2021-10-12,4915.6,0
4935.6,IF2110.CCFX,2021-10-13,4870.4,0
4907.2,IF2110.CCFX,2021-10-14,4935.8,0
4933.0,IF2111.CCFX,2021-10-15,4893.0,1
4860.0,IF2111.CCFX,2021-10-18,4920.0,0
4895.6,IF2112.CCFX,2021-10-19,4847.8,1
4889.8,IF2112.CCFX,2021-10-20,4910.0,0
4916.4,IF2112.CCFX,2021-10-21,4899.8,0
4953.4,IF2112.CCFX,2021-10-22,4926.2,0
4967.2,IF2112.CCFX,2021-10-25,4941.8,0
4947.8,IF2112.CCFX,2021-10-26,4976.6,0
4872.2,IF2112.CCFX,2021-10-27,4927.0,0
4869.6,IF2112.CCFX,2021-10-28,4860.2,0
4900.6,IF2112.CCFX,2021-10-29,4869.6,0
4885.4,IF2112.CCFX,2021-11-01,4874.2,0
4833.0,IF2112.CCFX,2021-11-02,4889.6,0
4815.4,IF2112.CCFX,2021-11-03,4833.0,0
4859.6,IF2112.CCFX,2021-11-04,4840.2,0
4846.0,IF2112.CCFX,2021-11-05,4857.2,0
4841.2,IF2112.CCFX,2021-11-08,4851.0,0
4840.0,IF2112.CCFX,2021-11-09,4860.2,0
4809.8,IF2112.CCFX,2021-11-10,4829.6,0
4894.0,IF2112.CCFX,2021-11-11,4793.8,0
4891.4,IF2112.CCFX,2021-11-12,4901.6,0
4890.2,IF2112.CCFX,2021-11-15,4898.2,0
4886.0,IF2112.CCFX,2021-11-16,4897.2,0
4881.8,IF2112.CCFX,2021-11-17,4886.8,0
4830.2,IF2112.CCFX,2021-11-18,4869.6,0
4894.8,IF2112.CCFX,2021-11-19,4826.0,0
4905.0,IF2112.CCFX,2021-11-22,4904.6,0
4907.6,IF2112.CCFX,2021-11-23,4899.0,0
4916.6,IF2112.CCFX,2021-11-24,4912.4,0
4896.8,IF2112.CCFX,2021-11-25,4916.4,0
4856.0,IF2112.CCFX,2021-11-26,4881.6,0
4853.2,IF2112.CCFX,2021-11-29,4827.6,0
4833.2,IF2112.CCFX,2021-11-30,4865.6,0
4847.2,IF2112.CCFX,2021-12-01,4842.2,0
4858.6,IF2112.CCFX,2021-12-02,4844.6,0
4906.2,IF2112.CCFX,2021-12-03,4858.8,0
4895.2,IF2112.CCFX,2021-12-06,4918.0,0
4925.0,IF2112.CCFX,2021-12-07,4932.2,0
5005.8,IF2112.CCFX,2021-12-08,4932.0,0
5089.2,IF2112.CCFX,2021-12-09,5010.0,0
5073.0,IF2112.CCFX,2021-12-10,5068.2,0
5080.6,IF2112.CCFX,2021-12-13,5120.0,0
5059.4,IF2112.CCFX,2021-12-14,5067.2,0
5009.2,IF2112.CCFX,2021-12-15,5048.2,0
5035.2,IF2112.CCFX,2021-12-16,5013.8,0
4976.2,IF2201.CCFX,2021-12-17,5038.0,1
4904.0,IF2201.CCFX,2021-12-20,4961.4,0
4923.2,IF2201.CCFX,2021-12-21,4907.6,0
4921.4,IF2201.CCFX,2021-12-22,4934.8,0
4962.4,IF2201.CCFX,2021-12-23,4934.0,0
4937.6,IF2201.CCFX,2021-12-24,4967.0,0
4945.0,IF2201.CCFX,2021-12-27,4938.0,0
4974.6,IF2201.CCFX,2021-12-28,4950.8,0
4903.0,IF2201.CCFX,2021-12-29,4979.8,0
